Date,AAPL,ABT,AMGN,AMZN,BA,BAC,BMY,BRK-A,CMCSA,COP,CSCO,CVX,DD,DIS,FB,GE,GM,GOOGL,HD,HPQ,IBIO,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MO,MRK,MSFT,ORCL,PEP,PFE,PG,S,SBUX,SLB,T,TM,TMUS,TSLA,UNH,UNP,UTX,V,VZ,WFC,WMT,XOM
2014-01-16,79.17857360839844,39.540000915527344,119.02999877929688,395.79998779296875,140.2100067138672,17.079999923706055,54.79999923706055,172773.0,26.770000457763672,67.83000183105469,22.780000686645508,118.83000183105469,61.32869338989258,74.20999908447266,57.189998626708984,26.153846740722656,39.0,578.6886596679688,81.26000213623047,13.42416000366211,4.699999809265137,188.75999450683594,26.540000915527344,94.63999938964844,58.9900016784668,39.709999084472656,96.05999755859375,138.16000366210938,37.29999923706055,52.5,36.88999938964844,38.290000915527344,82.86000061035156,31.170000076293945,80.55999755859375,9.029999732971191,37.64500045776367,88.61000061035156,33.959999084472656,119.83000183105469,32.599998474121094,170.97000122070312,72.76000213623047,83.9800033569336,114.22000122070312,55.442501068115234,48.529998779296875,46.38999938964844,76.76000213623047,98.94000244140625
2014-01-17,77.23857116699219,39.400001525878906,119.1500015258789,399.6099853515625,140.4600067138672,17.010000228881836,54.36000061035156,172350.0,26.770000457763672,67.51000213623047,22.739999771118164,119.29000091552734,61.300228118896484,73.9800033569336,56.29999923706055,25.55769157409668,38.599998474121094,575.8408203125,81.0,13.533151626586914,5.0,190.08999633789062,25.850000381469727,95.05999755859375,58.11000061035156,39.279998779296875,94.93000030517578,137.30999755859375,37.029998779296875,51.95000076293945,36.380001068115234,38.209999084472656,82.19999694824219,31.09000015258789,79.87999725341797,8.970000267028809,37.45000076293945,90.20999908447266,33.70000076293945,119.19000244140625,32.5099983215332,170.00999450683594,72.5199966430664,83.91999816894531,114.20999908447266,58.04499816894531,48.349998474121094,46.38999938964844,76.19000244140625,99.16000366210938
2014-01-21,78.43856811523438,39.119998931884766,119.25,407.04998779296875,141.6699981689453,17.010000228881836,54.59000015258789,172500.0,26.655000686645508,68.26000213623047,22.829999923706055,120.36000061035156,65.37078094482422,74.19999694824219,58.5099983215332,25.278846740722656,38.34000015258789,582.4324340820312,80.45999908447266,13.578564643859863,6.400000095367432,188.42999267578125,25.59000015258789,94.02999877929688,58.16999816894531,39.91999816894531,95.08000183105469,136.99000549316406,37.369998931884766,51.83000183105469,36.16999816894531,38.11000061035156,82.91999816894531,31.229999542236328,80.18000030517578,9.039999961853027,36.82500076293945,91.08999633789062,33.56999969482422,120.45999908447266,33.16999816894531,176.67999267578125,73.16000366210938,84.05999755859375,114.98999786376953,57.98249816894531,47.70000076293945,46.5,75.83999633789062,98.5
2014-01-22,78.78713989257812,38.06999969482422,124.37000274658203,404.5400085449219,144.3699951171875,17.149999618530273,54.810001373291016,172895.0,26.8700008392334,68.37000274658203,22.84000015258789,120.43000030517578,65.01496124267578,75.30999755859375,57.5099983215332,24.990385055541992,38.79999923706055,583.0930786132812,80.19999694824219,13.55131721496582,5.800000190734863,182.25,25.309999465942383,94.31999969482422,57.59000015258789,39.900001525878906,94.87999725341797,136.47999572753906,37.5,51.349998474121094,35.93000030517578,37.97999954223633,82.8499984741211,31.270000457763672,79.2300033569336,9.069999694824219,36.79999923706055,91.20999908447266,33.34000015258789,121.69000244140625,33.439998626708984,178.55999755859375,73.4000015258789,84.25,116.12000274658203,58.247501373291016,47.33000183105469,46.66999816894531,75.3499984741211,97.87999725341797
2014-01-23,79.45428466796875,37.43000030517578,123.5999984741211,399.8699951171875,141.30999755859375,16.860000610351562,53.95000076293945,170310.0,26.540000915527344,67.8499984741211,22.559999465942383,118.38999938964844,63.648624420166016,74.79000091552734,56.630001068115234,24.826923370361328,38.41999816894531,580.630615234375,80.23999786376953,13.337874412536621,6.099999904632568,182.72999572753906,25.1299991607666,92.73999786376953,56.470001220703125,39.2400016784668,95.31999969482422,134.7100067138672,37.369998931884766,51.599998474121094,36.060001373291016,38.150001525878906,82.43000030517578,31.010000228881836,78.23999786376953,8.920000076293945,36.69499969482422,90.26000213623047,33.79999923706055,119.36000061035156,32.7400016784668,181.5,73.19999694824219,87.05999755859375,114.83999633789062,57.0625,47.86000061035156,46.349998474121094,74.95999908447266,96.97000122070312
2014-01-24,78.01000213623047,36.58000183105469,119.29000091552734,387.6000061035156,136.64999389648438,16.450000762939453,50.939998626708984,168500.0,26.200000762939453,66.56999969482422,22.200000762939453,116.29000091552734,61.784141540527344,72.72000122070312,54.45000076293945,23.990385055541992,36.83000183105469,562.4774780273438,79.16000366210938,12.938238143920898,5.800000190734863,179.63999938964844,24.809999465942383,90.61000061035156,55.09000015258789,38.84000015258789,94.43000030517578,130.22000122070312,37.29999923706055,51.97999954223633,36.810001373291016,37.11000061035156,81.43000030517578,30.09000015258789,79.18000030517578,8.399999618530273,37.4900016784668,88.1500015258789,33.41999816894531,117.87999725341797,31.68000030517578,174.60000610351562,71.5999984741211,85.81999969482422,111.80000305175781,55.3125,47.630001068115234,45.47999954223633,74.41999816894531,94.8499984741211
2014-01-27,78.64286041259766,36.29999923706055,118.5199966430664,386.2799987792969,137.36000061035156,16.309999465942383,49.720001220703125,168210.0,26.2450008392334,65.86000061035156,22.0,116.43000030517578,61.342926025390625,72.25,53.54999923706055,24.105770111083984,36.7599983215332,551.1661376953125,78.94000244140625,12.988192558288574,5.699999809265137,177.89999389648438,24.719999313354492,89.94000244140625,55.09000015258789,38.72999954223633,94.06999969482422,128.9600067138672,36.83000183105469,52.529998779296875,36.029998779296875,36.4900016784668,82.05999755859375,29.65999984741211,78.47000122070312,8.869999885559082,37.10499954223633,87.91000366210938,33.5099983215332,117.02999877929688,31.81999969482422,169.6199951171875,71.6500015258789,85.6050033569336,113.79000091552734,54.05500030517578,47.689998626708984,45.529998779296875,74.1500015258789,94.91999816894531
2014-01-28,72.35713958740234,36.369998931884766,120.69999694824219,394.42999267578125,137.08999633789062,16.729999542236328,51.06999969482422,169212.0,26.674999237060547,66.20999908447266,21.75,116.83999633789062,61.28599548339844,72.87999725341797,55.13999938964844,24.480770111083984,36.810001373291016,562.0670776367188,78.54000091552734,13.169845581054688,5.300000190734863,176.85000610351562,24.899999618530273,90.0999984741211,55.7400016784668,38.869998931884766,94.18000030517578,129.80999755859375,36.849998474121094,52.869998931884766,36.27000045776367,37.099998474121094,82.31999969482422,30.420000076293945,79.11000061035156,8.859999656677246,36.94499969482422,87.76000213623047,33.70000076293945,117.83000183105469,32.310001373291016,178.3800048828125,71.70999908447266,86.4000015258789,113.86000061035156,55.2400016784668,47.36000061035156,45.959999084472656,74.66999816894531,95.6500015258789
2014-01-29,71.53571319580078,35.849998474121094,119.16999816894531,384.20001220703125,129.77999877929688,16.68000030517578,50.220001220703125,168748.0,26.530000686645508,65.81999969482422,21.649999618530273,116.0,63.66285705566406,71.33000183105469,53.529998779296875,24.31730842590332,36.349998474121094,554.0140380859375,76.68000030517578,13.17892837524414,5.599999904632568,176.39999389648438,24.68000030517578,88.9000015258789,55.529998779296875,37.900001525878906,93.1500015258789,130.25,36.43000030517578,52.209999084472656,36.65999984741211,36.970001220703125,80.22000122070312,30.110000610351562,77.63999938964844,8.649999618530273,35.779998779296875,87.30000305175781,33.310001373291016,117.19999694824219,31.049999237060547,175.22999572753906,71.26000213623047,85.9749984741211,113.2699966430664,54.279998779296875,47.689998626708984,45.59000015258789,74.0999984741211,95.11000061035156
2014-01-30,71.39714050292969,36.529998779296875,120.88999938964844,403.010009765625,126.52999877929688,16.93000030517578,50.4900016784668,170450.0,27.094999313354492,65.75,21.979999542236328,116.44999694824219,64.48834991455078,73.22000122070312,61.08000183105469,24.519229888916016,36.84000015258789,568.2632446289062,76.93000030517578,13.283378601074219,6.0,177.36000061035156,24.739999771118164,89.5,56.0,38.16999816894531,93.80000305175781,128.0500030517578,35.349998474121094,53.5099983215332,36.86000061035156,37.400001525878906,81.08000183105469,30.81999969482422,76.87000274658203,8.390000343322754,35.95500183105469,88.80999755859375,33.349998474121094,117.16000366210938,30.729999542236328,182.83999633789062,72.80000305175781,88.11499786376953,114.68000030517578,55.220001220703125,47.630001068115234,46.04999923706055,74.75,93.98999786376953
2014-01-31,71.5142822265625,36.65999984741211,118.94999694824219,358.69000244140625,125.26000213623047,16.75,49.970001220703125,169511.0,27.225000381469727,64.94999694824219,21.90999984741211,111.62999725341797,64.77300262451172,72.61000061035156,62.56999969482422,24.163461685180664,36.08000183105469,591.0760498046875,76.8499984741211,13.169845581054688,5.800000190734863,176.67999267578125,24.540000915527344,88.47000122070312,55.36000061035156,37.81999969482422,94.16999816894531,128.19000244140625,35.220001220703125,52.970001220703125,37.84000015258789,36.900001525878906,80.36000061035156,30.399999618530273,76.62000274658203,8.270000457763672,35.560001373291016,87.56999969482422,33.31999969482422,114.76000213623047,30.56999969482422,181.41000366210938,72.27999877929688,87.12000274658203,114.0199966430664,53.85749816894531,48.02000045776367,45.34000015258789,74.68000030517578,92.16000366210938
2014-02-03,71.64714050292969,35.849998474121094,116.75,346.1499938964844,123.08000183105469,16.350000381469727,48.63999938964844,165265.0,26.385000228881836,63.86000061035156,21.549999237060547,111.13999938964844,63.605926513671875,69.98999786376953,61.47999954223633,23.413461685180664,35.25,567.2822875976562,75.08999633789062,12.733878135681152,5.599999904632568,172.89999389648438,23.950000762939453,86.77999877929688,54.310001373291016,37.20000076293945,93.0199966430664,123.9000015258789,34.11000061035156,52.08000183105469,36.47999954223633,35.84000015258789,78.56999969482422,30.600000381469727,75.69999694824219,7.849999904632568,34.48500061035156,86.2300033569336,31.950000762939453,112.75,29.530000686645508,177.11000061035156,70.73999786376953,85.87000274658203,110.16000366210938,53.36750030517578,46.40999984741211,44.43000030517578,72.66000366210938,90.05000305175781
2014-02-04,72.68428802490234,36.25,115.77999877929688,347.95001220703125,122.04000091552734,16.350000381469727,48.939998626708984,164817.0,26.760000228881836,63.709999084472656,21.799999237060547,110.83000183105469,63.99020767211914,71.05000305175781,62.75,23.625,35.81999969482422,569.649658203125,74.97000122070312,12.86557674407959,5.599999904632568,172.83999633789062,23.81999969482422,86.62000274658203,54.95000076293945,37.47999954223633,93.08999633789062,126.72000122070312,34.43000030517578,53.5099983215332,36.349998474121094,35.959999084472656,78.81999969482422,31.440000534057617,76.08999633789062,7.840000152587891,35.32500076293945,87.19000244140625,32.45000076293945,112.48999786376953,30.1299991607666,178.72999572753906,70.51000213623047,86.625,109.0999984741211,53.6349983215332,46.81999969482422,44.77000045776367,72.7300033569336,90.0199966430664
